product_id,name,category,description,price,brand,target_audience
4090,NatureCare Which Luxury Makeup Kit,Beauty & Personal Care,Delivers reduced appearance with immediate effect. Features dermatologist-tested formula that's luxurious. Formulated with natural ingredients like plant extracts. ,138.37,GlowBeauty,Luxury Buyers
1113,Quantum Line Plus Smartphone,Electronics,The Quantum Line Plus Smartphone features a 5.8-inch OLED display with Retina resolution. Battery life of fast-charging with Bluetooth 5.2 connectivity. Features triple camera system with 48MP main sensor. Powered by Snapdragon 8 Gen 2 processor with 12GB RAM. ,200.71,SonicWave,B2C Consumers
4990,SportElite Or Elite Bicycle,Sports & Outdoors,Designed for intense training with portable design. Constructed with high-density foam for optimal performance. Includes accessories and is space-efficient.,175.78,AdventurePro,B2C Consumers
4003,PureSkin Support Luxury Serum,Beauty & Personal Care,Formulated with advanced compounds like plant extracts. Delivers professional results with regular use. Provides 24-hour hydration for specific concerns. Features vegan formula that's luxurious. ,26.79,FreshGlow,B2C Consumers
2901,ModernWear Get Designer Sneakers,Fashion,Crafted from organic materials for stylish appearance. Available in various colors to suit specific occasions. From TrendStyle's signature line offering luxury quality.,124.83,TrendStyle,Professionals
991,PowerMax Guess Elite Smartwatch,Electronics,Powered by Intel Core i7 processor with 12GB RAM. Features triple camera system with 12MP main sensor. Battery life of up to 20 hours with Bluetooth 5.2 connectivity. Perfect for professionals seeking cutting-edge features.,784.69,Quantum,B2C Consumers
2385,HomeEssentials Within Professional Mattress,Home & Kitchen,The HomeEssentials Within Professional Mattress boasts premium 1500W motor. Designed with BPA-free materials making it user-safe. Features multiple speed settings for easy operation. ,739.61,KitchenMaster,Families
2173,ChefPro Ahead Ultra Cookware Set,Home & Kitchen,Perfect for busy families who value quality in their kitchen. The ChefPro Ahead Ultra Cookware Set boasts commercial-grade stainless steel construction. Features smart technology for easy operation. Includes recipe book and is space-saving for various uses.,638.2,KitchenMaster,Students
3968,GlowBeauty Human Organic Makeup Kit,Beauty & Personal Care,Provides visible results for daily use. Features cruelty-free formula that's effective. Delivers reduced appearance with long-term benefits. Formulated with advanced compounds like hyaluronic acid. ,209.9,NatureCare,B2C Consumers
2138,HomeEssentials Culture Pro Cookware Set,Home & Kitchen,Includes accessory set and is space-saving for various uses.Perfect for culinary enthusiasts who value innovation in their kitchen. The HomeEssentials Culture Pro Cookware Set boasts commercial-grade non-stick coating. Features digital controls for easy operation. ,125.16,EcoLiving,Luxury Buyers
4506,SportElite Either Training Bicycle,Sports & Outdoors,Perfect for outdoor adventurers seeking premium quality. Includes warranty and is multi-functional.Designed for outdoor adventures with easy storage. ,408.24,OutdoorGear,Families
1579,ComfortLiving Sell Ultra Mattress,Home & Kitchen,Includes warranty and is dishwasher safe for various uses.Features smart technology for precise cooking. Perfect for home cooks who value quality in their kitchen. The ComfortLiving Sell Ultra Mattress boasts premium non-stick coating. ,314.02,ChefPro,Students
4499,FreshGlow Address Luxury Face Cream,Beauty & Personal Care,Provides gentle care for all skin types. Formulated with advanced compounds like hyaluronic acid. Features dermatologist-tested formula that's effective. ,42.31,RadiantYou,Professionals
1586,PremiumKitchen Major Smart Coffee Maker,Home & Kitchen,The PremiumKitchen Major Smart Coffee Maker boasts energy-efficient 1500W motor. Includes recipe book and is versatile for various uses.Designed with BPA-free materials making it user-safe. ,636.64,PremiumKitchen,Students
1456,AudioElite Recent Elite Laptop,Electronics,The AudioElite Recent Elite Laptop features a 5.8-inch OLED display with 4K resolution. Features triple camera system with 48MP main sensor. Battery life of up to 20 hours with 5G connectivity. Perfect for everyday users seeking cutting-edge features.,516.88,VisionTech,B2C Consumers
3639,StyleCraft Fire Style Watch,Fashion,Features signature detailing that enhances functionality. Perfect for active lifestyles with timeless design. Available in different finishes to suit personal style. From TrendStyle's latest collection offering innovative design.,79.76,TrendStyle,B2C Consumers
4788,SportElite American Advanced Bicycle,Sports & Outdoors,Designed for outdoor adventures with easy storage. Constructed with weather-resistant fabric for maximum durability. Includes accessories and is space-efficient.Perfect for sports professionals seeking reliable equipment. ,536.64,FitTech,Luxury Buyers
3522,TrendStyle Always Premium Watch,Fashion,Available in various colors to suit personal style. Perfect for everyday wear with practical features. Features water-resistant coating that enhances fit. Crafted from technical fabric for stylish appearance. ,374.49,ModernWear,B2C Consumers
3317,ModernWear Result Style Handbag,Fashion,Available in different finishes to suit individual preferences. From ModernWear's premium range offering luxury quality.Perfect for professional settings with practical features. Crafted from organic materials for durable wear. ,485.38,ModernWear,Students
1189,SmartLife Rather Elite Tablet,Electronics,Powered by AMD Ryzen 7 processor with 8GB RAM. Perfect for professionals seeking cutting-edge features.The SmartLife Rather Elite Tablet features a 6.7-inch OLED display with 4K resolution. ,834.63,GigaTech,B2C Consumers
4279,GlowBeauty See Luxury Perfume,Beauty & Personal Care,Provides 24-hour hydration for specific concerns. Delivers enhanced natural beauty with regular use. Formulated with advanced compounds like plant extracts. Features dermatologist-tested formula that's luxurious. ,294.24,NatureCare,Professionals
4113,NatureCare Future Professional Hair Care,Beauty & Personal Care,Formulated with natural ingredients like vitamin C. Delivers reduced appearance with regular use. Provides professional-grade performance for daily use. Features non-comedogenic formula that's safe. ,132.29,LuxeBeauty,Budget Conscious
4271,RadiantYou Perhaps Natural Face Cream,Beauty & Personal Care,Provides visible results for specific concerns. Formulated with advanced compounds like plant extracts. Features dermatologist-tested formula that's safe. Packaged in functional container with glass bottle.,20.38,GlowBeauty,Budget Conscious
4510,OutdoorGear Rule Pro Bicycle,Sports & Outdoors,Features performance optimization that improves outdoor experience. Perfect for outdoor adventurers seeking innovative features. Constructed with weather-resistant fabric for superior comfort. ,310.09,OutdoorGear,Luxury Buyers
468,Quantum Type Pro Laptop,Electronics,The Quantum Type Pro Laptop features a 5.8-inch OLED display with Full HD resolution. Battery life of up to 20 hours with 5G connectivity. Features advanced AI camera with 48MP main sensor. Powered by Snapdragon 8 Gen 2 processor with 8GB RAM. ,615.34,SmartLife,B2C Consumers
1516,KitchenMaster Society Professional Cookware Set,Home & Kitchen,Includes warranty and is dishwasher safe for various uses.Features digital controls for precise cooking. The KitchenMaster Society Professional Cookware Set boasts commercial-grade 1500W motor. Designed with safety features making it durable. ,669,UrbanHome,Budget Conscious
2227,ComfortLiving Nation Deluxe Air Fryer,Home & Kitchen,The ComfortLiving Nation Deluxe Air Fryer boasts energy-efficient stainless steel construction. Includes warranty and is versatile for various uses.Designed with BPA-free materials making it user-safe. ,228.77,UrbanHome,B2C Consumers
416,Quantum Pay Ultra Smartphone,Electronics,The Quantum Pay Ultra Smartphone features a 15.6-inch OLED display with Retina resolution. Battery life of fast-charging with Bluetooth 5.2 connectivity. Perfect for professionals seeking cutting-edge features.Powered by Intel Core i7 processor with 16GB RAM. ,894.64,VisionTech,B2C Consumers
3338,UrbanWear Federal Designer Watch,Fashion,Perfect for professional settings with timeless design. From ComfortFit's latest collection offering luxury quality.Features water-resistant coating that enhances style. Available in multiple sizes to suit individual preferences. ,308.04,ComfortFit,Families
2070,UrbanHome Represent Professional Cookware Set,Home & Kitchen,Designed with safety features making it family-friendly. Perfect for home cooks who value quality in their kitchen. The UrbanHome Represent Professional Cookware Set boasts premium non-stick coating. Includes recipe book and is versatile for various uses.,714.35,UrbanHome,Professionals
3494,EliteFashion Still Style Dress,Fashion,Crafted from technical fabric for exceptional comfort. From ComfortFit's premium range offering excellent value.Features adjustable elements that enhances functionality. Available in various colors to suit individual preferences. ,277.86,ComfortFit,B2C Consumers
2477,HomeEssentials Beyond Premium Mattress,Home & Kitchen,Designed with easy-clean surfaces making it user-safe. Includes recipe book and is versatile for various uses.Perfect for busy families who value innovation in their kitchen. ,603.62,UrbanHome,Families
3784,PureSkin Politics Organic Makeup Kit,Beauty & Personal Care,Formulated with clinical-strength actives like vitamin C. Packaged in functional container with travel-friendly design.Delivers radiant glow with long-term benefits. Features non-comedogenic formula that's effective. ,111.19,LuxeBeauty,Luxury Buyers
4327,GlowBeauty American Luxury Hair Care,Beauty & Personal Care,Provides gentle care for specific concerns. Formulated with clinical-strength actives like hyaluronic acid. Delivers professional results with immediate effect. Packaged in functional container with glass bottle.,30.04,GlowBeauty,Students
2447,ComfortLiving Event Deluxe Mattress,Home & Kitchen,Designed with easy-clean surfaces making it user-safe. Perfect for culinary enthusiasts who value convenience in their kitchen. Features smart technology for automated functions. The ComfortLiving Event Deluxe Mattress boasts energy-efficient non-stick coating. ,321.02,EcoLiving,B2C Consumers
1424,VisionTech Grow X Headphones,Electronics,Battery life of up to 20 hours with WiFi 6 connectivity. The VisionTech Grow X Headphones features a 15.6-inch OLED display with Full HD resolution. Powered by AMD Ryzen 7 processor with 8GB RAM. ,870.9,TechPro,Families
